run,,onset,duration,major_location,setting,locale,int_or_ext,flow_of_time,time_of_day,run,character,chronology
2,164,315.8,8.96,Greenbow Alabama,football field,road next to football field,ext,-,day,2,0,2
2,1021,316,35,Greenbow Alabama,football field,road next to football field,ext,-,day,2,FORREST,2
2,165,324.76,7.48,Greenbow Alabama,football field,road next to football field,ext,0,day,2,0,2
2,166,332.24,0.88,Greenbow Alabama,football field,stands,ext,0,day,2,0,2
2,167,333.12,0.84,Greenbow Alabama,football field,on the football field,ext,0,day,2,0,2
2,168,333.96,2.52,Greenbow Alabama,football field,stands,ext,0,day,2,0,2
2,169,336.48,4.2,Greenbow Alabama,football field,on the football field,ext,0,day,2,0,2
2,170,340.68,4.44,Greenbow Alabama,football field,stands,ext,0,day,2,0,2
2,171,345.12,1.72,Greenbow Alabama,football field,stands,ext,0,day,2,0,2
2,172,346.84,3.04,Greenbow Alabama,football field,stands,ext,0,day,2,0,2
2,173,349.88,5.16,Greenbow Alabama,football field,on the football field,ext,0,day,2,0,2
2,1022,351,3,Greenbow Alabama,football field,on the football field,ext,0,day,2,FORREST,2
2,1023,354,1,University of Alabama,football stadium,football field in stadium,ext,++,day,2,FORREST,2
2,174,355.04,0.88,University of Alabama,football stadium,football field in stadium,ext,++,day,2,0,2
2,175,355.92,2.92,University of Alabama,football stadium,stands,ext,0,day,2,0,2
2,176,358.84,6,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,177,364.84,2.88,University of Alabama,football stadium,technical area,ext,0,day,2,0,2
2,178,367.72,4.68,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,179,372.4,2.88,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,180,375.28,4.6,University of Alabama,football stadium,stands,ext,0,day,2,0,2
2,181,379.88,2.96,University of Alabama,football stadium,technical area,ext,0,day,2,0,2
2,182,382.84,1.92,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,183,384.76,2.76,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,184,387.52,3.56,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,185,391.08,2.2,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,186,393.28,5,University of Alabama,football stadium,end zone,ext,0,day,2,0,2
2,187,398.28,8.28,University of Alabama,football stadium,technical area,ext,0,day,2,0,2
2,188,406.56,5.28,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,++,night,2,0,2
2,189,411.84,2.8,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,190,414.64,2.24,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,191,416.88,3.36,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,192,420.24,4.56,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,193,424.8,3.64,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,194,428.44,5.4,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,1024,429,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1025,430,2,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1026,432,5,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,195,433.84,3.36,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,1027,437,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,196,437.2,0.96,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,1028,438,18,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,197,438.16,5.4,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,198,443.56,55.24,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,0,2
2,1029,448,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1030,449,12,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1031,456,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1032,457,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1033,458,3,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1034,461,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1035,461,18,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1036,462,7,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1037,469,4,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1038,473,5,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1039,478,2,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1040,479,5,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1041,480,8,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1042,484,3,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1043,487,1,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1045,488,8,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,FORREST,2
2,1044,488,7,University of Alabama,Margaret Mitchell Hall,Margaret Mitchell Hall,ext,0,night,2,JENNY,2
2,1046,495,3,University of Alabama,girl's dormitory,corrridor,int,+,night,2,JENNY,2
2,199,498.8,12.92,University of Alabama,girl's dormitory,corrridor,int,+,night,2,0,2
2,1047,503,2,University of Alabama,girl's dormitory,corrridor,int,+,night,2,JENNY,2
2,1048,505,1,University of Alabama,girl's dormitory,corrridor,int,+,night,2,JENNY,2
2,200,511.72,42.36,University of Alabama,girl's dormitory,Jenny's room,int,+,night,2,0,2
2,1049,514,41,University of Alabama,girl's dormitory,Jenny's room,int,+,night,2,JENNY,2
2,1050,548,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1051,549,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1052,550,3,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1053,553,9,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,201,554.08,6.84,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1054,555,2,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1055,557,5,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,202,560.92,5.68,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1056,562,5,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1057,562,2,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1058,564,4,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,203,566.6,5.16,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1059,567,32,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1060,568,5,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,204,571.76,24.84,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1061,573,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1062,574,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1063,575,13,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1064,588,4,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1065,592,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1066,593,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1067,594,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1068,595,17,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,205,596.6,9.36,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1069,599,7,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,206,605.96,23.48,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1070,606,2,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1071,608,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1072,609,12,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1073,612,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1074,613,2,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1075,615,7,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1076,621,4,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1077,622,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1078,623,3,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1079,625,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1080,626,13,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,JENNY,2
2,1081,626,7,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,207,629.44,9.84,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,0,2
2,1082,633,1,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,1083,634,2,University of Alabama,girl's dormitory,Jenny's room,int,0,night,2,FORREST,2
2,208,639.28,3.32,University of Alabama,football stadium,stands,ext,++,day,2,0,2
2,209,642.6,3.36,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,210,645.96,1.36,University of Alabama,football stadium,end zone,ext,0,day,2,0,2
2,211,647.32,1.36,University of Alabama,football stadium,football field in stadium,ext,0,day,2,0,2
2,212,648.68,5.48,University of Alabama,football stadium,end zone,ext,0,day,2,0,2
2,213,654.16,5.04,University of Alabama,football stadium,end zone,ext,0,day,2,0,2
2,214,659.2,4.4,Washington D.C.,White House,front of White House (broadcast),ext,++,day,2,0,2
2,215,663.6,6.8,Washington D.C.,White House,unknown_1 (broadcast),int,0,day,2,0,2
2,216,670.4,19.84,Washington D.C.,White House,room with buffet,int,+,day,2,0,2
2,1084,684,8,Washington D.C.,White House,room with buffet,int,+,day,2,FORREST,2
2,217,690.24,3.8,Washington D.C.,White House,room with buffet,int,+,day,2,0,2
2,1085,692,2,Washington D.C.,White House,room with buffet,int,+,day,2,FORREST,2
2,1086,694,19,Washington D.C.,White House,Oval Office (broadcast),int,+,day,2,FORREST,2
2,218,694.04,8.36,Washington D.C.,White House,Oval Office (broadcast),int,+,day,2,0,2
2,219,702.4,5.92,Washington D.C.,White House,Oval Office (broadcast),int,0,day,2,0,2
2,220,708.32,4.88,Washington D.C.,White House,Oval Office (broadcast),int,0,day,2,0,2
2,221,713.2,19.88,Washington D.C.,White House,president's bathroom,int,+,day,2,0,2
2,222,733.08,4.2,Dallas,downtown Dallas,Dealey Plaza (broadcast),ext,++,day,2,0,2
2,223,737.28,4.72,Los Angeles,Ambassador Hotel,ballroom (broadcast),int,++,day,2,0,2
2,224,742,6.12,Savannah,bench at bus stop,bench at bus stop,ext,++,day,2,0,8
2,1087,742,4,Savannah,bench at bus stop,bench at bus stop,ext,++,day,2,FORREST,8
2,1088,746,2,University of Alabama,college graduation,stage and audience,ext,-,day,2,FORREST,2
2,225,748.12,9.28,University of Alabama,college graduation,stage and audience,ext,-,day,2,0,2
2,1089,755,5,University of Alabama,college graduation,stage and audience,ext,0,day,2,FORREST,2
2,226,757.4,2.12,University of Alabama,college graduation,stage and audience,ext,0,day,2,0,2
2,1090,758,7,University of Alabama,college graduation,stage and audience,ext,0,day,2,MRSGUMP,2
2,227,759.52,13,University of Alabama,college graduation,in front of statue,ext,+,day,2,0,2
2,228,772.52,2.64,University of Alabama,college graduation,in front of statue,ext,0,day,2,0,2
2,229,775.16,6.32,United States,army bus,inside army bus,int,++,day,2,0,2
2,1091,778,1,United States,army bus,inside army bus,int,++,day,2,FORREST,2
2,1092,779,1,United States,army bus,inside army bus,int,++,day,2,FORREST,2
2,1093,780,2,United States,army bus,inside army bus,int,++,day,2,FORREST,2
2,230,781.48,14.36,United States,army bus,inside army bus,int,0,day,2,0,2
2,1094,782,3,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1095,785,1,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1096,786,1,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1097,787,1,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1098,788,2,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1099,790,3,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1100,793,7,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,231,795.84,1.92,United States,army bus,inside army bus,int,0,day,2,0,2
2,232,797.76,2.04,United States,army bus,inside army bus,int,0,day,2,0,2
2,233,799.8,4.32,United States,army bus,inside army bus,int,0,day,2,0,2
2,1101,800,5,United States,army bus,inside army bus,int,0,day,2,FORREST,2
2,1102,804,7,United States,army bus,inside army bus,int,0,day,2,BUBBA,2
2,234,804.12,2.36,United States,army bus,inside army bus,int,0,day,2,0,2
2,235,806.48,42.96,United States,army bus,inside army bus,int,0,day,2,0,2
2,1103,811,3,United States,army bus,inside army bus,int,0,day,2,BUBBA,2
2,236,849.44,4.08,Bayou La Batre,fine house,fine house's dining room,int,-,day,2,0,2
2,237,853.52,5.28,Bayou La Batre,fine house,fine house's dining room,int,-,day,2,0,2
2,238,858.8,14.32,United States,army bus,inside army bus,int,++,day,2,0,2
2,1104,862,2,United States,army bus,inside army bus,int,++,day,2,BUBBA,2
2,1105,864,7,United States,army bus,inside army bus,int,++,day,2,BUBBA,2
3,1106,4.92,1,United States,barracks,dormitory,int,++,day,3,BUBBA,2
3,1107,5.92,1,United States,barracks,dormitory,int,++,day,3,BUBBA,2
3,239,7.04,37.28,United States,barracks,dormitory,int,++,day,3,0,2
3,240,44.32,49.12,United States,barracks,dormitory,int,++,day,3,0,2
3,241,93.44,10.84,United States,barracks,dormitory,int,++,day,3,0,2
3,242,104.28,15.44,United States,barracks,dormitory,int,++,day,3,0,2
3,243,119.72,4.8,United States,barracks,dormitory,int,++,night,3,0,2
3,1108,119.92,4,United States,barracks,dormitory,int,++,night,3,BUBBA,2
3,244,124.52,21.8,United States,barracks,dormitory,int,0,night,3,0,2
3,1109,124.92,1,United States,barracks,dormitory,int,0,night,3,FORREST,2
3,1110,125.92,10,United States,barracks,dormitory,int,0,night,3,FORREST,2
3,245,146.32,3.28,United States,barracks,dormitory,int,0,night,3,0,2
3,246,149.6,5.64,United States,barracks,dormitory,int,0,night,3,0,2
3,1111,150.92,4,United States,barracks,dormitory,int,0,night,3,FORREST,2
3,1112,154.92,1,United States,barracks,dormitory,int,0,night,3,FORREST,2
3,247,155.24,8.48,United States,barracks,dormitory,int,0,night,3,0,2
3,248,163.72,35.64,Memphis,night club,inside the night club,int,++,night,3,0,3
3,249,199.36,1.12,Memphis,night club,inside the night club,int,0,night,3,0,3
3,250,200.48,14.2,Memphis,night club,inside the night club,int,0,night,3,0,3
3,251,214.68,11.68,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1113,215.92,5,Memphis,night club,inside the night club,int,0,night,3,FORREST,3
3,1114,220.92,5,Memphis,night club,inside the night club,int,0,night,3,FORREST,3
3,1115,225.92,16,Memphis,night club,inside the night club,int,0,night,3,FORREST,3
3,252,226.36,6.04,Memphis,night club,inside the night club,int,0,night,3,0,3
3,253,232.4,5.84,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1116,233.92,8,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,254,238.24,3.16,Memphis,night club,inside the night club,int,0,night,3,0,3
3,255,241.4,5.32,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1118,241.92,7,Memphis,night club,inside the night club,int,0,night,3,FORREST,3
3,1117,241.92,4,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,1119,245.92,2,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,256,246.72,2.64,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1120,247.92,16,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,257,249.36,1.44,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1121,249.92,22,Memphis,night club,inside the night club,int,0,night,3,FORREST,3
3,258,250.8,1.92,Memphis,night club,inside the night club,int,0,night,3,0,3
3,259,252.72,0.64,Memphis,night club,inside the night club,int,0,night,3,0,3
3,260,253.36,8.2,Memphis,night club,inside the night club,int,0,night,3,0,3
3,261,261.56,3.52,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1122,263.92,1,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,1123,264.92,10,Memphis,night club,inside the night club,int,0,night,3,JENNY,3
3,262,265.08,3.12,Memphis,night club,inside the night club,int,0,night,3,0,3
3,263,268.2,4.72,Memphis,night club,inside the night club,int,0,night,3,0,3
3,264,272.92,3.96,Memphis,night club,inside the night club,int,0,night,3,0,3
3,1124,274.92,1,Memphis,bridge near club,bridge near club,ext,+,night,3,JENNY,3
3,265,276.88,9,Memphis,bridge near club,bridge near club,ext,+,night,3,0,3
3,1125,276.92,1,Memphis,bridge near club,bridge near club,ext,+,night,3,JENNY,3
3,1126,277.92,1,Memphis,bridge near club,bridge near club,ext,+,night,3,JENNY,3
3,1127,278.92,14,Memphis,bridge near club,bridge near club,ext,+,night,3,JENNY,3
3,1128,281.92,3,Memphis,bridge near club,bridge near club,ext,+,night,3,FORREST,3
3,1129,284.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,266,285.88,3.92,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,267,289.8,3.44,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1130,291.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1132,292.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1131,292.92,6,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,268,293.24,4.2,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1133,293.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1134,294.92,3,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,269,297.44,23.72,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1135,297.92,9,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1136,298.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1137,299.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1138,300.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1139,301.92,37,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1140,306.92,16,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,270,321.16,9.88,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1141,322.92,3,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1142,325.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1143,326.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,1144,327.92,13,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,271,331.04,6.48,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,272,337.52,13.68,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1145,338.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1146,339.92,4,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1147,343.92,5,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1148,347.92,4,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,273,351.2,2.4,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1149,351.92,3,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,274,353.6,1.6,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1150,354.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,275,355.2,4.08,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,276,359.28,1.56,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1151,359.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,277,360.84,2.8,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1152,361.92,4,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1153,361.92,1,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,278,363.64,11.68,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1154,365.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1155,367.92,13,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,279,375.32,4.24,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,280,379.56,4,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1156,380.92,11,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1157,382.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,281,383.56,1.48,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1158,384.92,8,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,282,385.04,1.4,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,283,386.44,3.84,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,284,390.28,3.76,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,1159,391.92,2,Memphis,bridge near club,bridge near club,ext,0,night,3,JENNY,3
3,1160,392.92,5,Memphis,bridge near club,bridge near club,ext,0,night,3,FORREST,3
3,285,394.04,1.52,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,286,395.56,2.96,Memphis,bridge near club,bridge near club,ext,0,night,3,0,3
3,287,398.52,15.88,Vietnam,Military Base,helicopter,ext,++,day,3,0,3
3,1162,409.92,2,Vietnam,Military Base,helicopter,ext,+,day,3,FORREST,3
3,1161,409.92,5,Vietnam,Military Base,helicopter,ext,+,day,3,BUBBA,3
3,1163,411.92,2,Vietnam,Military Base,helicopter,ext,+,day,3,FORREST,3
3,1164,413.92,1,Vietnam,Military Base,helicopter,ext,+,day,3,FORREST,3
3,288,414.4,26.68,Vietnam,Military Base,helicopter,ext,+,day,3,0,3
3,289,441.08,24.52,Vietnam,Military Base,barbecue near river,ext,0,day,3,0,3
3,1165,461.92,11,Vietnam,Military Base,at Dan's tent,ext,0,day,3,BUBBA,3
3,290,465.6,39.16,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,1166,468.92,2,Vietnam,Military Base,at Dan's tent,ext,0,day,3,FORREST,3
3,1167,476.92,1,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1168,477.92,6,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1169,483.92,2,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1170,491.92,2,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1171,502.92,7,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,291,504.76,4.64,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,292,509.4,4.56,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,1172,509.92,1,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,293,513.96,13.24,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,294,527.2,2,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,295,529.2,5.44,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,296,534.64,19.76,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,1173,537.92,1,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1174,538.92,6,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1175,544.92,1,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,1176,545.92,11,Vietnam,Military Base,at Dan's tent,ext,0,day,3,DAN,3
3,297,554.4,2.48,Vietnam,Military Base,at Dan's tent,ext,0,day,3,0,3
3,298,556.88,1.48,United States,battlefield in Revolutionary War,battlefield in Revolutionary War,ext,-,day,3,0,3
3,299,558.36,1.6,United States,battlefield in American Zivil War,battlefield in American Zivil War,ext,++,day,3,0,3
3,300,559.96,1.16,Europe,battlefield in World War 1,battlefield in World War 1,ext,++,day,3,0,3
3,301,561.12,2.08,Europe,battlefield in World War 2,battlefield in World War 2,ext,++,day,3,0,3
3,1177,562.92,2,Vietnam,Military Base,at Dan's tent,ext,++,day,3,DAN,3
3,302,563.2,44.28,Vietnam,Military Base,at Dan's tent,ext,++,day,3,0,3
3,1178,564.92,4,Vietnam,Military Base,at Dan's tent,ext,++,day,3,DAN,3
3,1179,568.92,1,Vietnam,Military Base,at Dan's tent,ext,++,day,3,DAN,3
3,1180,603.92,1,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,++,day,3,FORREST,3
3,1181,604.92,1,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,++,day,3,FORREST,3
3,1182,605.92,1,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,++,day,3,FORREST,3
3,1183,606.92,1,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,++,day,3,FORREST,3
3,303,607.48,8.32,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,++,day,3,0,3
3,304,615.8,7.48,Vietnam,rice field in front of mountains,rice field in front of mountains,ext,0,day,3,0,3
3,305,623.28,11.36,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,++,day,3,0,3
3,306,634.64,9.96,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,307,644.6,2.04,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,1184,645.92,1,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,308,646.64,7.16,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
3,1185,646.92,1,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,1186,647.92,5,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,FORREST,3
3,309,653.8,15.28,Vietnam,road betweeen rice fields,road betweeen rice fields,ext,0,day,3,0,3
